"1600"	"853"	"1174"	"2016"	"江苏新沂沪千人造板制造有限公司"	"39"	"179"	"100515010002"	"阻燃板15mmB1-C"	"84.0000"	"张"	"0"	"79.39900990"	""	"505.0000"	"505.0000"	"40096.5000"	""	""	"补订单636失误册了"	"0"	""	""	""	"0.00"	"0"
"1601"	"854"	"1172"	"2014"	"PANELES ARAUCO S.A."	"100"	"52"	"100715010001 "	"全松密度板15mmE1"	"64.0000"	"张"	"0"	"91.40000000"	""	"27.0000"	"27.0000"	"2467.8000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1602"	"855"	"1170"	"2012"	"江苏新沂沪千人造板制造有限公司"	"48"	"177"	"100512010002 "	"12mmC级阻燃密度板"	"105.0000"	"张"	"0"	"93.70952381"	""	"105.0000"	"105.0000"	"9839.5000"	""	""	""	"0"	"杭州台兴木业有限公司"	"06429134,"	"2016/11/4 00:00:00"	"0.00"	"0"
"1603"	"856"	"1188"	"2041"	"禹城鲁森木业有限公司"	"674"	"345"	"10010515010008C"	"阻燃板C级15mmE1"	"80.0000"	"张"	"0"	"89.01316384"	""	"177.0000"	"177.0000"	"15755.3300"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1604"	"857"	"1187"	"2040"	"禹城鲁森木业有限公司"	"572"	"302"	"10010509010008C"	"阻燃板C级9mmE1"	"130.0000"	"张"	"0"	"61.64000000"	""	"40.0000"	"40.0000"	"2465.6000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1605"	"858"	"1186"	"2038"	"茌平县能通密度板有限责任公司"	"635"	"325"	"100512020015C"	"阻燃板C级12mmE2"	"100.0000"	"张"	"0"	"80.75000000"	""	"210.0000"	"210.0000"	"16957.5000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1606"	"858"	"1186"	"2039"	"禹城鲁森木业有限公司"	"674"	"345"	"10010515010008C"	"阻燃板C级15mmE1"	"80.0000"	"张"	"0"	"89.30000000"	""	"80.0000"	"80.0000"	"7144.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1607"	"859"	"1185"	"2036"	"江苏新沂沪千人造板制造有限公司"	"273"	"250"	"100525010002 "	"阻燃板25mmB1-C"	"50.0000"	"张"	"0"	"145.01904762"	""	"231.0000"	"231.0000"	"33499.4000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1608"	"859"	"1185"	"2037"	"茌平县能通密度板有限责任公司"	"635"	"325"	"100512020015C"	"阻燃板C级12mmE2"	"100.0000"	"张"	"0"	"65.86904762"	""	"105.0000"	"105.0000"	"6916.2500"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1609"	"860"	"1184"	"2035"	"禹城鲁森木业有限公司"	"572"	"302"	"10010509010008C"	"阻燃板C级9mmE1"	"130.0000"	"张"	"0"	"61.64000000"	""	"130.0000"	"130.0000"	"8013.2000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1610"	"861"	"1183"	"2034"	"安徽省阜阳沪千人造板制造有限公司"	"42"	"186"	"100503010002"	"阻燃板3mmB1-C"	"238.0000"	"张"	"0"	"23.92000000"	""	"66.0000"	"66.0000"	"1578.7200"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1611"	"862"	"17"	"0"	"江苏新沂沪千人造板制造有限公司"	"621"	"319"	"101312020001 "	"松城牌防潮密度板12mmE2/新沂沪千"	"100.0000"	""	"0"	"0.00000000"	""	"400.0000"	"400.0000"	"0.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1612"	"863"	"17"	"0"	"江苏新沂沪千人造板制造有限公司"	"606"	"314"	"101315020001 "	"松城牌防潮密度板15mmE2/新沂沪千"	"80.0000"	""	"0"	"0.00000000"	""	"320.0000"	"320.0000"	"0.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1613"	"863"	"17"	"0"	"江苏新沂沪千人造板制造有限公司"	"591"	"308"	"101318020001 "	"松城牌防潮密度板18mmE2/新沂沪千"	"65.0000"	""	"0"	"0.00000000"	""	"260.0000"	"260.0000"	"0.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1614"	"864"	"1152"	"1978"	"安徽省阜阳沪千人造板制造有限公司"	"14"	"98"	"100109020001"	"常规密度板9mmE2"	"120.0000"	"张"	"0"	"37.40000000"	""	"30.0000"	"30.0000"	"1122.0000"	""	""	""	"0"	"上海雅明货架制作有限公司"	"12439204,"	"2016/11/8 00:00:00"	"0.00"	"0"
"1615"	"864"	"1152"	"1979"	"宣城市高立人造板有限责任公司"	"21"	"100"	"100115020001"	"常规密度板15mmE2"	"85.0000"	"张"	"0"	"57.40000000"	""	"80.0000"	"80.0000"	"4592.0000"	""	""	""	"0"	"上海雅明货架制作有限公司"	"12439204,"	"2016/11/8 00:00:00"	"0.00"	"0"
"1616"	"864"	"1152"	"1980"	"0"	"593"	"310"	"11111111"	"调货品"	"1.0000"	"件"	"0"	"30.50000000"	""	"50.0000"	"50.0000"	"1525.0000"	""	""	"呈铭木业调货5.8mmE2   50张"	"0"	"上海雅明货架制作有限公司"	"12439204,"	"2016/11/8 00:00:00"	"0.00"	"0"
"1617"	"865"	"1369"	"2338"	"江苏新沂沪千人造板制造有限公司"	"40"	"181"	"100518010002"	"松城牌阻燃板18mmB1-C/新沂沪千"	"70.0000"	"张"	"0"	"97.08848485"	""	"264.0000"	"264.0000"	"25631.3600"	""	""	""	"0"	"上海通森木业有限公司"	"06429245,"	"2016/11/25 00:00:00"	"0.00"	"82"
"1618"	"865"	"1369"	"2339"	"江苏新沂沪千人造板制造有限公司"	"39"	"179"	"100515010002"	"松城牌阻燃板15mmB1-C/新沂沪千"	"84.0000"	"张"	"0"	"74.14848485"	""	"66.0000"	"66.0000"	"4893.8000"	""	""	""	"0"	"上海通森木业有限公司"	"06429245,"	"2016/11/25 00:00:00"	"0.00"	"80"
"1619"	"866"	"17"	"0"	"江苏新沂沪千人造板制造有限公司"	"81"	"35"	"100125010001 "	"牛材牌常规密度板25mmE1/新沂沪千"	"50.0000"	""	"0"	"107.80000000"	""	"450.0000"	"450.0000"	"48510.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1620"	"867"	"1192"	"2045"	"禹城鲁森木业有限公司"	"269"	"248"	"100615010002 "	"非标密度板15mmE1"	"60.0000"	"张"	"0"	"87.90000000"	""	"60.0000"	"60.0000"	"5274.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1621"	"868"	"1190"	"2043"	"景德镇鼎盛木塑料材料有限公司"	"910"	"348"	"1001180200025 "	"18mmE2松杂板（加密加蜡）"	"70.0000"	"张"	"0"	"73.70000000"	""	"2.0000"	"2.0000"	"147.4000"	""	""	""	"0"	"杭州海源表面工程有限公司"	"06429139,"	"2016/11/8 00:00:00"	"0.00"	"0"
"1622"	"869"	"17"	"0"	"宣城市高立人造板有限责任公司"	"45"	"102"	"100118020001"	"牛材牌常规密度板18mmE2/安徽宣城高立"	"70.0000"	""	"0"	"66.80000000"	""	"560.0000"	"560.0000"	"37408.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1623"	"869"	"17"	"0"	"绿洲森工（六安）有限公司"	"517"	"284"	"100109010009 "	"牛材牌密度板9mmCARB/寿县绿洲(1220*2440)"	"130.0000"	""	"0"	"40.30000000"	""	"130.0000"	"130.0000"	"5239.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1624"	"870"	"1227"	"2099"	"禹城鲁森木业有限公司"	"653"	"338"	"10010512010008C"	"牛材牌阻燃板C级12mmE1/山东贺友(1220*2440)"	"100.0000"	"张"	"0"	"80.50000000"	""	"600.0000"	"600.0000"	"48300.0000"	""	""	""	"0"	"广州颉隆装饰材料有限公司"	"06429201,"	"2016/11/23 00:00:00"	"0.00"	"1992"
"1625"	"871"	"1196"	"2053"	"景德镇鼎盛木塑料材料有限公司"	"911"	"348"	"1001180200025 "	"18mmE2松杂板（加密加蜡）"	"70.0000"	"张"	"0"	"73.80000000"	""	"70.0000"	"70.0000"	"5166.0000"	""	""	""	"0"	"临海市洁丽洁具有限公司"	"06429142,"	"2016/11/10 00:00:00"	"0.00"	"0"
"1626"	"871"	"1196"	"2054"	"景德镇鼎盛木塑料材料有限公司"	"991"	"484"	"1001150200025（710） "	"常规密度板15mmE2"	"85.0000"	"张"	"0"	"60.80000000"	""	"935.0000"	"935.0000"	"56848.0000"	""	""	""	"40"	"临海市洁丽洁具有限公司"	"06429142,"	"2016/11/10 00:00:00"	"0.00"	"0"
"1627"	"872"	"1127"	"1943"	"绿洲森工（六安）有限公司"	"848"	"285"	"100112010009  "	"12mmCARB密度板(加蜡）"	"100.0000"	"张"	"0"	"51.80000000"	""	"200.0000"	"200.0000"	"10360.0000"	""	""	"发台州黄岩"	"0"	""	""	""	"0.00"	"0"
"1628"	"873"	"1204"	"2066"	"江苏新沂沪千人造板制造有限公司"	"20"	"35"	"100125010001 "	"牛材牌常规密度板25mmE1/新沂沪千"	"50.0000"	"张"	"0"	"110.40000000"	""	"300.0000"	"300.0000"	"33120.0000"	""	""	""	"300"	"上海鹏岳木业有限公司"	"06429225-3006429225,"	"2016/11/24 00:00:00"	"0.00"	"45"
"1629"	"873"	"1204"	"2067"	"绿洲森工（六安）有限公司"	"519"	"285"	"100112010009 "	"牛材牌密度板12mmCARB/寿县绿洲(1220*2440)"	"100.0000"	"张"	"0"	"51.80000000"	""	"200.0000"	"200.0000"	"10360.0000"	""	""	""	"200"	"上海鹏岳木业有限公司"	"06429225-3006429225,"	"2016/11/24 00:00:00"	"0.00"	"1792"
"1630"	"874"	"0"	"0"	"江苏新沂沪千人造板制造有限公司"	"20"	"35"	"100125010001 "	"牛材牌常规密度板25mmE1/新沂沪千"	"50.0000"	"张"	"0"	"107.80000000"	""	"300.0000"	"300.0000"	"32340.0000"	""	""	""	"0"	""	""	""	"300.00"	"45"
"1631"	"874"	"0"	"0"	"绿洲森工（六安）有限公司"	"519"	"285"	"100112010009 "	"牛材牌密度板12mmCARB/寿县绿洲(1220*2440)"	"100.0000"	"张"	"0"	"52.30000000"	""	"200.0000"	"200.0000"	"10460.0000"	""	""	""	"0"	""	""	""	"200.00"	"1792"
"1632"	"875"	"1198"	"2058"	"绿洲森工（六安）有限公司"	"848"	"285"	"100112010009  "	"12mmCARB密度板(加蜡）"	"100.0000"	"张"	"0"	"54.46666667"	""	"300.0000"	"300.0000"	"16340.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1633"	"876"	"1120"	"1936"	"江苏新沂沪千人造板制造有限公司"	"59"	"178"	"100515010001"	"阻燃板15mmB1-B"	"84.0000"	"张"	"0"	"124.20000000"	""	"5.0000"	"0.0000"	"0.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1634"	"877"	"17"	"0"	"安徽省阜阳沪千人造板制造有限公司"	"175"	"98"	"100109020001"	"牛材牌常规密度板9mmE2/安徽沪千"	"120.0000"	""	"0"	"37.00000000"	""	"1080.0000"	"1080.0000"	"39960.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1635"	"878"	"0"	"0"	"江苏新沂沪千人造板制造有限公司"	"40"	"181"	"100518010002"	"松城牌阻燃板18mmB1-C/新沂沪千"	"70.0000"	"张"	"0"	"123.20000000"	""	"50.0000"	"50.0000"	"6160.0000"	""	""	""	"0"	""	""	""	"50.00"	"82"
"1636"	"879"	"1370"	"2340"	"江苏新沂沪千人造板制造有限公司"	"20"	"35"	"100125010001 "	"牛材牌常规密度板25mmE1/新沂沪千"	"50.0000"	"张"	"0"	"94.67672956"	""	"20.0000"	"20.0000"	"1893.5346"	""	""	""	"0"	"上海通森木业有限公司"	"06429244,"	"2016/11/25 00:00:00"	"0.00"	"45"
"1637"	"879"	"1370"	"2341"	"茌平县能通密度板有限责任公司"	"635"	"325"	"100512020015C"	"牛材牌阻燃板C级12mmE1/茌平能通(1220*2440)"	"100.0000"	"张"	"0"	"65.02672956"	""	"63.0000"	"63.0000"	"4096.6840"	""	""	""	"0"	"上海通森木业有限公司"	"06429244,"	"2016/11/25 00:00:00"	"0.00"	"1961"
"1638"	"879"	"1370"	"2342"	"江苏新沂沪千人造板制造有限公司"	"41"	"180"	"100518010001"	"松城牌阻燃板18mmB1-B/新沂沪千"	"70.0000"	"张"	"0"	"131.47672956"	""	"235.0000"	"235.0000"	"30897.0314"	""	""	""	"0"	"上海通森木业有限公司"	"06429244,"	"2016/11/25 00:00:00"	"0.00"	"84"
"1639"	"880"	"1371"	"2343"	"江苏新沂沪千人造板制造有限公司"	"59"	"178"	"100515010001"	"松城牌阻燃板15mmB1-B/新沂沪千"	"84.0000"	"张"	"0"	"124.20000000"	""	"31.0000"	"31.0000"	"3850.2000"	""	""	""	"0"	"上海通森木业有限公司"	"06429244,"	"2016/11/25 00:00:00"	"0.00"	"1041"
"1640"	"880"	"1371"	"2344"	"山东贺友集团有限公司"	"964"	"477"	"10010501210008B"	"牛材牌阻燃板B级12mmE1/山东贺友(1220*2440)"	"100.0000"	"张"	"0"	"105.80000000"	""	"56.0000"	"56.0000"	"5924.8000"	""	""	""	"0"	"上海通森木业有限公司"	"06429244,"	"2016/11/25 00:00:00"	"0.00"	"2562"
"1641"	"881"	"17"	"0"	"江苏新沂沪千人造板制造有限公司"	"81"	"35"	"100125010001 "	"牛材牌常规密度板25mmE1/新沂沪千"	"50.0000"	""	"0"	"107.80000000"	""	"450.0000"	"450.0000"	"48510.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1642"	"882"	"1213"	"2080"	"禹城鲁森木业有限公司"	"271"	"249"	"100618010002 "	"牛材牌非标密度板18mmE1/山东贺友(1220*3050)"	"50.0000"	"张"	"0"	"106.50000000"	""	"60.0000"	"60.0000"	"6390.0000"	""	""	"沪BG1638"	"0"	""	""	""	"0.00"	"1335"
"1643"	"883"	"1206"	"2073"	"景德镇鼎盛木塑料材料有限公司"	"910"	"348"	"1001180200025 "	"常规密度板18mmE2"	"70.0000"	"张"	"0"	"71.00000000"	""	"805.0000"	"0.0000"	"0.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1644"	"884"	"1208"	"0"	"景德镇鼎盛木塑料材料有限公司"	"907"	"347"	"1001180100025 "	"常规密度板18mmE1"	"70.0000"	"张"	"0"	"71.00000000"	""	"805.0000"	"0.0000"	"0.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1645"	"885"	"1209"	"2076"	"景德镇鼎盛木塑料材料有限公司"	"907"	"347"	"1001180100025 "	"常规密度板18mmE1"	"70.0000"	"张"	"0"	"71.00000000"	""	"805.0000"	"0.0000"	"0.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1646"	"886"	"1210"	"2077"	"景德镇鼎盛木塑料材料有限公司"	"911"	"348"	"1001180200025 "	"常规密度板18mmE2"	"70.0000"	"张"	"0"	"71.00000000"	""	"805.0000"	"805.0000"	"57155.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1647"	"887"	"0"	"0"	"禹城鲁森木业有限公司"	"650"	"337"	"10010518010008C"	"牛材牌阻燃板C级18mmE1/山东贺友(1220*2440)"	"70.0000"	"张"	"0"	"0.00000000"	""	"140.0000"	"140.0000"	"0.0000"	""	""	""	"0"	""	""	""	"140.00"	"1988"
"1648"	"888"	"1211"	"2078"	"江苏新沂沪千人造板制造有限公司"	"40"	"181"	"100518010002"	"松城牌阻燃板18mmB1-C/新沂沪千"	"70.0000"	"张"	"0"	"109.50000000"	""	"50.0000"	"50.0000"	"5475.0000"	""	""	""	"0"	""	""	""	"0.00"	"82"
"1649"	"889"	"0"	"0"	"禹城鲁森木业有限公司"	"674"	"345"	"10010515010008C"	"牛材牌阻燃板C级15mmE1/山东贺友(1220*2440)"	"80.0000"	"张"	"0"	"0.00000000"	""	"80.0000"	"80.0000"	"0.0000"	""	""	""	"0"	""	""	""	"80.00"	"2026"
"1650"	"890"	"1305"	"2228"	"禹城鲁森木业有限公司"	"674"	"345"	"10010515010008C"	"牛材牌阻燃板C级15mmE1/山东贺友(1220*2440)"	"80.0000"	"张"	"0"	"92.00000000"	""	"80.0000"	"80.0000"	"7360.0000"	""	""	""	"0"	"厦门颉龙建材有限公司 "	"06429308,"	"2016/12/1 00:00:00"	"0.00"	"2026"
"1651"	"891"	"1372"	"2345"	"江苏新沂沪千人造板制造有限公司"	"39"	"179"	"100515010002"	"松城牌阻燃板15mmB1-C/新沂沪千"	"84.0000"	"张"	"0"	"89.30000000"	""	"100.0000"	"100.0000"	"8930.0000"	""	""	""	"0"	"上海通森木业有限公司"	"06429244,"	"2016/11/25 00:00:00"	"0.00"	"80"
"1652"	"892"	"1064"	"1846"	"景德镇鼎盛木塑料材料有限公司"	"991"	"484"	"1001150200025（710） "	"常规密度板15mmE2"	"85.0000"	"张"	"0"	"60.80000000"	""	"40.0000"	"40.0000"	"2432.0000"	""	""	""	"0"	"临海市洁丽洁具有限公司"	"06429142,"	"2016/11/10 00:00:00"	"0.00"	"0"
"1653"	"893"	"1228"	"2100"	"宣城市高立人造板有限责任公司"	"24"	"102"	"100118020001"	"牛材牌常规密度板18mmE2/安徽宣城高立"	"70.0000"	"张"	"0"	"66.00000000"	""	"70.0000"	"70.0000"	"4620.0000"	""	""	""	"0"	"上海呈铭木业有限公司"	"06429234,"	"2016/11/25 00:00:00"	"0.00"	"52"
"1654"	"894"	"1229"	"2101"	"安徽省阜阳沪千人造板制造有限公司"	"42"	"186"	"100503010002"	"松城牌阻燃板3mmB1-C/安徽沪千"	"238.0000"	"张"	"0"	"23.00000000"	""	"476.0000"	"476.0000"	"10948.0000"	""	""	""	"0"	"广州颉隆装饰材料有限公司"	"06429202,"	"2016/11/23 00:00:00"	"0.00"	"560"
"1655"	"894"	"1229"	"2102"	"安徽省阜阳沪千人造板制造有限公司"	"43"	"188"	"100505010002"	"松城牌阻燃板5mmB1-C/安徽沪千"	"160.0000"	"张"	"0"	"39.00000000"	""	"640.0000"	"640.0000"	"24960.0000"	""	""	""	"0"	"广州颉隆装饰材料有限公司"	"06429202,"	"2016/11/23 00:00:00"	"0.00"	"572"
"1656"	"894"	"1229"	"2103"	"安徽省阜阳沪千人造板制造有限公司"	"44"	"190"	"100509010002"	"松城牌阻燃板9mmB1-C/安徽沪千"	"110.0000"	"张"	"0"	"60.00000000"	""	"440.0000"	"440.0000"	"26400.0000"	""	""	""	"0"	"广州颉隆装饰材料有限公司"	"06429202,"	"2016/11/23 00:00:00"	"0.00"	"584"
"1657"	"894"	"1229"	"2104"	"禹城鲁森木业有限公司"	"653"	"338"	"10010512010008C"	"牛材牌阻燃板C级12mmE1/山东贺友(1220*2440)"	"100.0000"	"张"	"0"	"80.50000000"	""	"400.0000"	"400.0000"	"32200.0000"	""	""	""	"0"	"广州颉隆装饰材料有限公司"	"06429202,"	"2016/11/23 00:00:00"	"0.00"	"1992"
"1658"	"895"	"1373"	"2346"	"江苏新沂沪千人造板制造有限公司"	"41"	"180"	"100518010001"	"松城牌阻燃板18mmB1-B/新沂沪千"	"70.0000"	"张"	"0"	"147.20000000"	""	"70.0000"	"70.0000"	"10304.0000"	""	""	""	"0"	"上海通森木业有限公司"	"06429244,"	"2016/11/25 00:00:00"	"0.00"	"84"
"1659"	"896"	"1197"	"2055"	"景德镇鼎盛木塑料材料有限公司"	"907"	"347"	"1001180100025 "	"18mmE1松杂板（加密加蜡）"	"70.0000"	"张"	"0"	"80.66595745"	""	"140.0000"	"140.0000"	"11293.2340"	""	""	""	"0"	"浙江宏基玩具制造有限公司"	"04277836,"	"2017/11/30 00:00:00"	"0.00"	"0"
"1660"	"896"	"1197"	"2056"	"景德镇鼎盛木塑料材料有限公司"	"939"	"469"	"1001180100026 "	"常规密度板18mmE1(35包装)"	"35.0000"	"张"	"0"	"80.66595745"	""	"35.0000"	"35.0000"	"2823.3085"	""	""	""	"0"	"浙江宏基玩具制造有限公司"	"04277836,"	"2017/11/30 00:00:00"	"0.00"	"0"
"1661"	"896"	"1197"	"2057"	"景德镇鼎盛木塑料材料有限公司"	"963"	"476"	"1001150100025 "	"15mmE1松杂板（加密加蜡）"	"85.0000"	"张"	"0"	"67.76595745"	""	"765.0000"	"765.0000"	"51840.9574"	""	""	""	"0"	"浙江宏基玩具制造有限公司"	"04277836,"	"2017/11/30 00:00:00"	"0.00"	"0"
"1662"	"897"	"17"	"0"	"安徽省阜阳沪千人造板制造有限公司"	"175"	"98"	"100109020001"	"牛材牌常规密度板9mmE2/安徽沪千"	"120.0000"	""	"0"	"37.00000000"	""	"120.0000"	"120.0000"	"4440.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1663"	"897"	"17"	"0"	"江苏新沂沪千人造板制造有限公司"	"187"	"176"	"100512010001"	"松城牌阻燃板12mmB1-B/新沂沪千"	"105.0000"	""	"0"	"115.00000000"	""	"315.0000"	"315.0000"	"36225.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1664"	"897"	"17"	"0"	"江苏新沂沪千人造板制造有限公司"	"188"	"178"	"100515010001"	"松城牌阻燃板15mmB1-B/新沂沪千"	"84.0000"	""	"0"	"135.00000000"	""	"336.0000"	"336.0000"	"45360.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1665"	"897"	"17"	"0"	"安徽省阜阳沪千人造板制造有限公司"	"52"	"209"	" 100203030001"	"牛材牌超薄密度板3.0mmCARB/安徽沪千"	"240.0000"	""	"0"	"18.60000000"	""	"240.0000"	"240.0000"	"4464.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1666"	"898"	"17"	"0"	"安徽省阜阳沪千人造板制造有限公司"	"202"	"190"	"100509010002"	"松城牌阻燃板9mmB1-C/安徽沪千"	"110.0000"	""	"0"	"67.00000000"	""	"330.0000"	"330.0000"	"22110.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1667"	"898"	"17"	"0"	"江苏新沂沪千人造板制造有限公司"	"81"	"35"	"100125010001 "	"牛材牌常规密度板25mmE1/新沂沪千"	"50.0000"	""	"0"	"107.80000000"	""	"100.0000"	"100.0000"	"10780.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1668"	"898"	"17"	"0"	"山东新博木业有限公司"	"230"	"228"	"100325010002 "	"牛材牌镂铣密度板25mmE1/山东新博"	"45.0000"	""	"0"	"126.60000000"	""	"135.0000"	"135.0000"	"17091.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1669"	"898"	"17"	"0"	"安徽省阜阳沪千人造板制造有限公司"	"52"	"209"	" 100203030001"	"牛材牌超薄密度板3.0mmCARB/安徽沪千"	"240.0000"	""	"0"	"18.60000000"	""	"240.0000"	"240.0000"	"4464.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1670"	"899"	"1214"	"2081"	"PANELES ARAUCO S.A."	"697"	"51"	"100709010001 "	"9mmE1进口全松密度板"	"105.0000"	"张"	"0"	"55.77247387"	""	"210.0000"	"210.0000"	"11712.2195"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1671"	"899"	"1214"	"2082"	"PANELES ARAUCO S.A."	"885"	"323"	"100712010001"	"12mmE1进口全松密度板"	"77.0000"	"张"	"0"	"75.57247387"	""	"77.0000"	"77.0000"	"5819.0805"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1672"	"900"	"1374"	"2347"	"江苏新沂沪千人造板制造有限公司"	"39"	"179"	"100515010002"	"松城牌阻燃板15mmB1-C/新沂沪千"	"84.0000"	"张"	"0"	"89.30000000"	""	"168.0000"	"168.0000"	"15002.4000"	""	""	""	"0"	"上海通森木业有限公司"	"06429244,"	"2016/11/25 00:00:00"	"0.00"	"80"
"1673"	"901"	"0"	"0"	"江苏新沂沪千人造板制造有限公司"	"39"	"179"	"100515010002"	"松城牌阻燃板15mmB1-C/新沂沪千"	"84.0000"	"张"	"0"	"105.00000000"	""	"168.0000"	"168.0000"	"17640.0000"	""	""	""	"0"	""	""	""	"168.00"	"80"
"1674"	"902"	"1220"	"2090"	"绿洲森工（六安）有限公司"	"519"	"285"	"100112010009 "	"牛材牌密度板12mmCARB/寿县绿洲(1220*2440)"	"100.0000"	"张"	"0"	"52.30000000"	""	"200.0000"	"200.0000"	"10460.0000"	""	""	""	"0"	""	""	""	"0.00"	"1792"
"1675"	"903"	"1375"	"2348"	"安徽省阜阳沪千人造板制造有限公司"	"43"	"188"	"100505010002"	"松城牌阻燃板5mmB1-C/安徽沪千"	"160.0000"	"张"	"0"	"36.80000000"	""	"248.0000"	"248.0000"	"9126.4000"	""	""	""	"0"	"上海通森木业有限公司"	"06429243,"	"2016/11/25 00:00:00"	"0.00"	"572"
"1676"	"904"	"0"	"0"	"安徽省阜阳沪千人造板制造有限公司"	"43"	"188"	"100505010002"	"松城牌阻燃板5mmB1-C/安徽沪千"	"160.0000"	"张"	"0"	"43.40000000"	""	"248.0000"	"248.0000"	"10763.2000"	""	""	""	"0"	""	""	""	"248.00"	"572"
"1677"	"905"	"1218"	"2086"	"安徽省阜阳沪千人造板制造有限公司"	"773"	"210"	"100202730011"	"2.7mmCARB超薄密度板(砂光)"	"280.0000"	"张"	"0"	"20.00000000"	""	"280.0000"	"280.0000"	"5600.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1678"	"905"	"1218"	"2087"	"安徽省阜阳沪千人造板制造有限公司"	"739"	"98"	"100109020001"	"9mmE2密度板"	"120.0000"	"张"	"0"	"38.60000000"	""	"120.0000"	"120.0000"	"4632.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1679"	"906"	"1376"	"2349"	"禹城鲁森木业有限公司"	"650"	"337"	"10010518010008C"	"牛材牌阻燃板C级18mmE1/山东贺友(1220*2440)"	"70.0000"	"张"	"0"	"112.24000000"	""	"32.0000"	"32.0000"	"3591.6800"	""	""	""	"0"	"上海通森木业有限公司"	"06429243,"	"2016/11/25 00:00:00"	"0.00"	"1988"
"1680"	"907"	"0"	"0"	"禹城鲁森木业有限公司"	"674"	"345"	"10010515010008C"	"牛材牌阻燃板C级15mmE1/山东贺友(1220*2440)"	"80.0000"	"张"	"0"	"0.00000000"	""	"30.0000"	"30.0000"	"0.0000"	""	""	""	"0"	""	""	""	"30.00"	"2026"
"1681"	"908"	"0"	"0"	"禹城鲁森木业有限公司"	"674"	"345"	"10010515010008C"	"牛材牌阻燃板C级15mmE1/山东贺友(1220*2440)"	"80.0000"	"张"	"0"	"0.00000000"	""	"80.0000"	"80.0000"	"0.0000"	""	""	""	"0"	""	""	""	"80.00"	"2026"
"1682"	"909"	"1226"	"2098"	"广东汉鸿木业有限公司"	"1008"	"489"	"101015040001"	"牛材牌无醛密度板15mm/广东汉鸿"	"84.0000"	"张"	"0"	"112.00000000"	""	"85.0000"	"85.0000"	"9520.0000"	""	""	""	"0"	""	""	""	"0.00"	"2622"
"1683"	"910"	"0"	"0"	"江苏新沂沪千人造板制造有限公司"	"20"	"35"	"100125010001 "	"牛材牌常规密度板25mmE1/新沂沪千"	"50.0000"	"张"	"0"	"107.80000000"	""	"1.0000"	"1.0000"	"107.8000"	""	""	""	"0"	""	""	""	"1.00"	"45"
"1684"	"911"	"17"	"0"	"江苏新沂沪千人造板制造有限公司"	"47"	"179"	"100515010002"	"松城牌阻燃板15mmB1-C/新沂沪千"	"84.0000"	""	"0"	"104.00000000"	""	"420.0000"	"420.0000"	"43680.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
"1685"	"911"	"17"	"0"	"安徽省阜阳沪千人造板制造有限公司"	"50"	"208"	"100112010001"	"牛材牌常规密度板12mmE1/安徽沪千"	"90.0000"	""	"0"	"54.30000000"	""	"180.0000"	"180.0000"	"9774.0000"	""	""	""	"0"	""	""	""	"0.00"	"0"
